Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Black Eyed Peas,SIMPLY THE BEST,ELEVATION,album,0.872,0.789,-6.047,0.132,0.203,2.39E-05,0.125,0.646,126.042,3.9365,"Black Eyed Peas, Anitta, El Alfa - SIMPLY THE BEST (Official Music Video)",BlackEyedPeasVEVO,43226385,242932,38381,TRUE,TRUE,18501860,6,Youtube
Michael Jackson,Billie Jean,Thriller,album,0.932,0.457,-9.62,0.0541,0.0173,0.0436,0.0414,0.884,117.002,4.903783333,Michael Jackson - Billie Jean (Official Video),michaeljacksonVEVO,1300732161,9523245,508425,TRUE,TRUE,1302677366,11,Spotify
Michael Jackson,Chicago,XSCAPE,album,0.608,0.756,-2.675,0.176,0.0784,0,0.187,0.55,176.086,4.091783333,Michael Jackson - Chicago,MJ4481,545655,7314,386,FALSE,FALSE,103974637,4,Spotify
Michael Jackson,Beat It,Thriller,album,0.776,0.711,-9.03,0.0473,0.0242,0.000353,0.234,0.901,138.728,4.306666667,Michael Jackson - Beat It (Official 4K Video),michaeljacksonVEVO,905692299,6656468,259358,TRUE,TRUE,826832314,3,Youtube
Michael Jackson,Smooth Criminal - 2012 Remaster,Bad (Remastered),album,0.853,0.981,-3.947,0.0751,0.247,0.468,0.306,0.595,118.193,4.296,Michael Jackson - Smooth Criminal (Single Version) HD,vman,84652754,672624,25952,FALSE,FALSE,526030670,3,Spotify
Michael Jackson,Rock with You - Single Version,Off the Wall,album,0.808,0.535,-12.521,0.0353,0.179,9.91E-05,0.158,0.848,114.031,3.677116667,Michael Jackson - Rock With You (Official Video),michaeljacksonVEVO,301845823,2269865,87490,TRUE,TRUE,346137424,3,Spotify
Michael Jackson,Don't Stop 'Til You Get Enough,Off the Wall,album,0.878,0.821,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881,6.091116667,Michael Jackson - Donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t Stop 'Til You Get,michaeljacksonVEVO,349102050,2254295,89160,TRUE,TRUE,389644450,4,Spotify
Michael Jackson,They Don't Care About Us,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",album,0.859,0.905,-5.539,0.129,0.205,0.00837,0.322,0.731,89.946,4.736,Michael Jackson - They Donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t Care About Us (Brazil V,michaeljacksonVEVO,978680025,8312571,335112,TRUE,TRUE,256361972,3,Youtube
Michael Jackson,Remember the Time,Dangerous,album,0.831,0.921,-2.383,0.0582,0.153,0.00224,0.305,0.795,108.002,3.987116667,Michael Jackson - Remember The Time (Official Video),michaeljacksonVEVO,504057332,3085718,127080,TRUE,TRUE,224254298,3,Youtube
Michael Jackson,The Way You Make Me Feel - 2012 Remaster,Bad (Remastered),album,0.877,0.854,-4.523,0.147,0.0544,5.50E-05,0.144,0.54,114.472,4.968666667,Michael Jackson - The Way You Make Me Feel (Official Video),michaeljacksonVEVO,436325398,2515830,94765,TRUE,TRUE,349629692,6,Youtube
Michael Jackson,Love Never Felt So Good,XSCAPE,album,0.775,0.719,-6.212,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,4.10045,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",michaeljacksonVEVO,343328494,2121502,53821,TRUE,TRUE,280500270,11,Youtube
P!nk,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,album,0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,4.04555,P!nk - Just Give Me A Reason ft. Nate Ruess,PinkVEVO,1518313784,6420621,166423,TRUE,TRUE,995490565,4,Youtube
P!nk,Never Gonna Not Dance Again,Never Gonna Not Dance Again,single,0.668,0.802,-4.005,0.0917,0.0273,0,0.163,0.769,113.796,3.76315,P!NK - Never Gonna Not Dance Again (Official Video),PinkVEVO,10941241,216805,7540,TRUE,TRUE,34361626,5,Spotify
P!nk,Raise Your Glass,Raise Your Glass,single,0.7,0.709,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,3.382666667,P!nk - Raise Your Glass (Official Video),PinkVEVO,237232986,1026177,47667,TRUE,TRUE,502735560,24,Spotify
P!nk,Try,The Truth About Love,album,0.674,0.628,-7.079,0.03,0.00144,0,0.0944,0.552,103.998,4.131783333,P!nk - Try (Official Video),PinkVEVO,534286492,2554163,78435,TRUE,TRUE,476783121,7,Youtube
P!nk,So What,Funhouse (Expanded Edition),album,0.534,0.87,-3.078,0.0425,0.000334,0,0.241,0.462,126.019,3.586,P!nk - So What (Official Video),PinkVEVO,432775314,2187945,60960,TRUE,TRUE,471672024,4,Spotify
P!nk,What About Us,Beautiful Trauma,album,0.491,0.588,-6.177,0.0506,0.0281,2.01E-06,0.0906,0.193,113.608,4.493333333,P!NK - What About Us (Official Video),PinkVEVO,339837769,1819636,38357,TRUE,TRUE,662431775,6,Spotify
P!nk,Cover Me In Sunshine,All I Know So Far: Setlist,album,0.473,0.592,-6.859,0.138,0.0528,0,0.131,0.292,159.7,2.30955,"P!NK, Willow Sage Hart - Cover Me In Sunshine (Official Video)",PinkVEVO,80575503,948515,24233,TRUE,TRUE,346097538,5,Spotify
P!nk,TRUSTFALL,TRUSTFALL,single,0.636,0.888,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,3.953333333,P!NK - TRUSTFALL (Official Video),PinkVEVO,3309247,146755,5707,TRUE,TRUE,2790105,6,Youtube
P!nk,Who Knew,I'm Not Dead,album,0.688,0.734,-4.569,0.0274,0.00462,0,0.0756,0.46,140.004,3.474883333,P!nk - Who Knew (Official Video),PinkVEVO,168736063,611231,20095,TRUE,TRUE,219363750,10,Spotify
P!nk,True Love (feat. Lily Allen),The Truth About Love,album,0.457,0.823,-4.76,0.311,0.00144,0,0.108,0.578,192.205,3.84555,P!nk - True Love (Official Video) ft. Lily Allen,PinkVEVO,149977268,938718,31361,TRUE,TRUE,170002964,8,Spotify
Eminem,Mockingbird,Encore (Deluxe Version),album,0.637,0.678,-3.798,0.266,0.209,0,0.156,0.254,84.039,4.179333333,Eminem - Mockingbird [Official Music Video],EminemVEVO,719661717,5550929,205147,TRUE,TRUE,908006704,4,Spotify
Eminem,Without Me,The Eminem Show,album,0.908,0.669,-2.827,0.0738,0.00286,0,0.237,0.662,112.238,4.838666667,Eminem - Without Me (Official Music Video),EminemVEVO,1590485349,11469490,341006,TRUE,TRUE,1457351902,3,Youtube
Eminem,The Real Slim Shady,The Marshall Mathers LP,album,0.949,0.661,-4.244,0.0572,0.0302,0,0.0454,0.76,104.504,4.736666667,Eminem - The Real Slim Shady (Official Video - Clean Version),EminemVEVO,777507160,6489755,169037,TRUE,TRUE,1232567233,15,Spotify
Eminem,Superman,The Eminem Show,album,0.802,0.755,-3.138,0.0564,0.0215,0,0.295,0.58,130.027,5.838666667,Eminem - Superman (Clean Version) ft. Dina Rae,EminemVEVO,139257221,950561,35404,TRUE,TRUE,466021760,3,Spotify
Eminem,Till I Collapse,The Eminem Show,album,0.548,0.847,-3.237,0.186,0.0622,0,0.0816,0.1,171.447,4.963116667,Eminem - Till I Collapse Feat. Nate Dogg [OFFICIAL MUSIC VIDEO],Myde?ko,1931315,18992,291,FALSE,FALSE,1548871694,10,Spotify
Eminem,Stan,The Marshall Mathers LP,album,0.78,0.768,-4.325,0.238,0.0371,2.34E-06,0.518,0.507,80.063,6.735116667,Eminem - Stan (Long Version) ft. Dido,EminemVEVO,623027280,5152714,199113,TRUE,TRUE,799979337,1,Spotify
Eminem,Love The Way You Lie,Recovery,album,0.749,0.925,-5.034,0.227,0.241,0,0.52,0.641,86.989,4.38955,Eminem - Love The Way You Lie ft. Rihanna,EminemVEVO,2539156924,12696568,599124,TRUE,TRUE,1115478746,2,Youtube
Eminem,Godzilla (feat. Juice WRLD),Music To Be Murdered By,album,0.808,0.745,-5.26,0.342,0.145,0,0.292,0.829,165.995,3.513333333,Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),Lyrical Lemonade,547039623,9287567,398333,FALSE,FALSE,1072650382,3,Spotify
Eminem,Sing For The Moment,The Eminem Show,album,0.668,0.824,-4.164,0.137,0.0017,3.05E-06,0.0426,0.185,163.961,5.659116667,Eminem - Sing For The Moment (Official Music Video),EminemVEVO,454015875,2471743,99418,TRUE,TRUE,357737050,19,Youtube
Eminem,Not Afraid,Recovery,album,0.855,0.954,-1.19,0.264,0.529,0,0.205,0.668,114.635,4.13555,Eminem - Not Afraid,EminemVEVO,1727241246,11425215,872181,TRUE,TRUE,789922926,5,Youtube
Pharrell Williams,"Happy - From ""Despicable Me 2""",G I R L,album,0.647,0.822,-4.662,0.183,0.219,0,0.0908,0.962,160.019,3.878666667,Pharrell Williams - Happy (from Despicable Me 2) [Ballroom Version],PharrellWilliamsVEVO,128396799,718507,14157,TRUE,TRUE,1143833476,9,Spotify
Pharrell Williams,Down In Atlanta,Down In Atlanta,single,0.851,0.819,-5.173,0.212,0.337,0.000153,0.0658,0.903,83.154,2.734016667,"Pharrell Williams, Travis Scott - Down In Atlanta (Official Lyric Video)",PharrellWilliamsVEVO,3658044,88925,2271,TRUE,TRUE,42006396,12,Spotify
Pharrell Williams,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,0.893,0.745,-3.105,0.0571,0.0642,0,0.0943,0.872,101.018,3.72355,"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean",CalvinHarrisVEVO,673495248,4097957,105475,TRUE,TRUE,981287133,8,Spotify
Pharrell Williams,Cash In Cash Out,Cash In Cash Out,single,0.877,0.56,-3.751,0.0596,0.00721,1.45E-06,0.0839,0.154,119.971,3.602266667,"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",PharrellWilliamsVEVO,20392451,560857,16545,TRUE,TRUE,104603335,7,Spotify
Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Funk Wav Bounces Vol. 2,album,0.81,0.733,-6.338,0.0444,0.276,6.73E-06,0.288,0.9,125.975,3.821383333,"Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell",CalvinHarrisVEVO,26641550,315368,9132,TRUE,TRUE,99934776,3,Spotify
Pharrell Williams,Hit Different,Hit Different,single,0.679,0.516,-6.371,0.0452,0.199,0,0.0965,0.716,120.074,3.3668,SZA - Hit Different (Official Video) ft. Ty Dolla $ign,SZAVEVO,121559320,1081676,36266,TRUE,TRUE,198332490,5,Spotify
Pharrell Williams,Neon Guts (feat. Pharrell Williams),Luv Is Rage 2,album,0.859,0.563,-6.635,0.112,0.0541,0,0.0685,0.412,119.934,4.31315,Lil Uzi Vert - Neon Guts feat. Pharrell Williams [Official Visualizer],LIL UZI VERT,35793144,431472,11252,TRUE,TRUE,219355874,8,Spotify
Pharrell Williams,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),CALL ME IF YOU GET LOST,album,0.827,0.571,-7.949,0.366,0.0195,0,0.166,0.62,142.034,2.440316667,"Tyler, The Creator - JUGGERNAUT (Official Video)","Tyler, The Creator",11408003,477302,12628,FALSE,TRUE,99577335,3,Spotify
Pharrell Williams,Just A Cloud Away,Just A Cloud Away,single,0.89,0.46,-8.155,0.0359,0.432,0,0.11,0.677,112.555,2.934633333,Just A Cloud Away,Pharrell Williams - Topic,2672481,63065,75,TRUE,TRUE,105629259,4,Spotify
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,album,0.894,0.404,-5.913,0.13,0.453,1.57E-06,0.0801,0.759,102.009,3.941783333,Pharrell - Frontin' (Official HD Video) ft. Jay-Z,PharrellWilliamsVEVO,59095041,433116,13530,TRUE,TRUE,114177468,5,Spotify
Khalid,lovely (with Khalid),lovely (with Khalid),single,0.351,0.296,-10.109,0.0333,0.934,0,0.095,0.12,115.284,3.336433333,"Billie Eilish, Khalid - lovely",BillieEilishVEVO,1721382178,24425840,561909,TRUE,TRUE,2110573779,3,Spotify
Khalid,Numb,Numb,single,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,2.59315,"Marshmello, Khalid - Numb (Official Video)",MarshmelloVEVO,25212794,418647,7041,TRUE,TRUE,203066841,8,Spotify
Khalid,Silence,Silence,single,0.52,0.761,-3.093,0.0853,0.256,4.96E-06,0.17,0.286,141.971,3.013716667,Marshmello - Silence Ft. Khalid (Official Music Video),Marshmello,129183587,1480652,37678,FALSE,TRUE,1322057199,4,Spotify
Khalid,Young Dumb & Broke,American Teen,album,0.799,0.539,-6.351,0.0421,0.199,1.66E-05,0.165,0.394,136.948,3.375783333,Khalid - Young Dumb & Broke (Official Video),KhalidVEVO,886349984,5968729,147072,TRUE,TRUE,1290687019,3,Spotify
Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,-7.665,0.243,0.549,0,0.2,0.329,89.949,2.846166667,"benny blanco, Halsey & Khalid ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ E",benny blanco,632400004,2781127,34795,FALSE,TRUE,1424962511,3,Spotify
Khalid,Better,Suncity,album,0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,3.822,Khalid - Better (Official Video),KhalidVEVO,860718114,4030063,68320,TRUE,TRUE,1143264716,5,Spotify
Khalid,Location,American Teen,album,0.736,0.449,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,3.651333333,Khalid - Location (Official Video),KhalidVEVO,544666810,3251468,61104,TRUE,TRUE,1221083395,5,Spotify
Khalid,8TEEN,American Teen,album,0.83,0.585,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03,3.81,Khalid - 8TEEN (Official Lyric Video),KhalidVEVO,1381628,12115,158,TRUE,TRUE,586480399,10,Spotify
Khalid,Beautiful People (feat. Khalid),No.6 Collaborations Project,album,0.64,0.647,-8.114,0.186,0.124,0,0.0801,0.546,92.979,3.297783333,Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],Ed Sheeran,353454004,2754251,54867,TRUE,TRUE,1241240312,8,Spotify
Khalid,Love Lies (with Normani),Love Lies (with Normani),single,0.708,0.648,-5.626,0.0449,0.0956,0,0.134,0.338,143.955,3.361783333,Khalid & Normani - Love Lies (Official Video),KhalidVEVO,243497172,1758555,28321,TRUE,TRUE,843423744,5,Spotify
Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,0.778,0.632,-5.6,0.0493,0.274,0,0.0915,0.498,122.104,3.63815,SHAKIRA || BZRP Music Sessions #53,Bizarrap,252068988,9415668,525670,TRUE,TRUE,196761853,7,Youtube
Shakira,Monotonï¿½,Monotonï¿½,single,0.873,0.695,-4.207,0.0459,0.419,1.23E-06,0.211,0.823,131.963,2.64675,"Shakira, Ozuna - Monotonï¿½ï¿½ï¿½ï¿½ï¿½ï¿½a ",shakiraVEVO,189132077,3670104,161071,TRUE,TRUE,220692224,3,Spotify
Shakira,Te Felicito,Te Felicito,single,0.695,0.636,-4.654,0.317,0.234,0,0.081,0.575,174.14,2.870583333,"Shakira, Rauw Alejandro - Te Felicito (Official Video)",shakiraVEVO,460717876,3361051,155635,TRUE,TRUE,473003231,8,Spotify
Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,0.778,0.824,-5.892,0.0707,0.284,0,0.405,0.758,100.024,3.634883333,Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean,shakiraVEVO,1214508056,6540184,223326,TRUE,TRUE,1164605089,2,Youtube
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,compilation,0.758,0.871,-6.408,0.147,0.0062,0,0.0663,0.753,126.994,3.377116667,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cupï¿½ï¿½ï¿½,shakiraVEVO,3463816330,20327883,1283529,TRUE,TRUE,629918488,13,Youtube
Shakira,DON'T YOU WORRY,ELEVATION,album,0.831,0.868,-5.282,0.0325,0.176,0,0.184,0.483,131.971,3.240633333,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",BlackEyedPeasVEVO,144690551,1327396,57072,TRUE,TRUE,162685755,5,Spotify
Shakira,Dia de Enero,"Fijaciï¿½ï¿½ï¿½ï¿½ï¿½ï",album,0.687,0.361,-11.589,0.0792,0.35,1.11E-05,0.11,0.526,165.747,2.88555,Shakira - Dia de Enero (Official HD Video),shakiraVEVO,151765834,507258,20625,TRUE,TRUE,138360843,3,Youtube
Shakira,Chantaje (feat. Maluma),El Dorado,album,0.852,0.773,-2.921,0.0776,0.187,3.05E-05,0.159,0.907,102.034,3.264,Shakira - Chantaje (Official Video) ft. Maluma,shakiraVEVO,2805793003,10370533,404270,TRUE,TRUE,859799057,5,Youtube
Shakira,Inevitable,Donde Estan Los Ladrones,album,0.595,0.461,-7.786,0.0641,0.269,0.000149,0.123,0.338,91.976,3.21445,Shakira - Inevitable (Official HD Video),shakiraVEVO,135287306,437988,25673,TRUE,TRUE,220084336,4,Spotify
Shakira,Antologia,Pies Descalzos,album,0.839,0.403,-11.059,0.0308,0.5,1.81E-06,0.0786,0.575,97.967,4.237333333,Shakira - Antologia (Video Oficial),Cafï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,359765,4970,245,FALSE,FALSE,229134152,5,Spotify
Machine Gun Kelly,my ex's best friend (with blackbear),Tickets To My Downfall,album,0.731,0.675,-5.134,0.0434,0.00473,0,0.141,0.298,124.939,2.32435,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video),MGKVEVO,102439463,1072165,33820,TRUE,TRUE,574531280,5,Spotify
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,0.628,0.744,-4.718,0.0379,0.0257,0,0.313,0.277,119.921,2.823283333,Machine Gun Kelly - I Think I'm OKAY [Official Music Video],MGKVEVO,111974897,1198821,47830,TRUE,TRUE,426759364,2,Spotify
Machine Gun Kelly,maybe (feat. Bring Me The Horizon),mainstream sellout,album,0.601,0.92,-4.802,0.0505,0.000735,0,0.0998,0.537,88.014,2.835566667,Machine Gun Kelly - maybe feat. Bring Me The Horizon (Official Music Video),MGKVEVO,20170299,294321,10253,TRUE,TRUE,90825980,9,Spotify
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,0.653,0.718,-5.232,0.213,0.00413,0,0.0537,0.216,82.034,3.380083333,"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video]",Atlantic Records,206242355,1923118,31427,TRUE,TRUE,382579404,13,Spotify
Machine Gun Kelly,forget me too (feat. Halsey),Tickets To My Downfall,album,0.654,0.875,-4.845,0.0744,0.000417,0.0086,0.194,0.522,99.975,2.86035,Machine Gun Kelly ft. Halsey - forget me too (Official Music Video),MGKVEVO,68116200,854345,30673,TRUE,TRUE,254290993,5,Spotify
Machine Gun Kelly,bloody valentine,Tickets To My Downfall,album,0.533,0.858,-4.212,0.0766,0.00021,0,0.148,0.506,160.057,3.419316667,Machine Gun Kelly - Bloody Valentine [Official Video],MGKVEVO,117833946,1278216,71379,TRUE,TRUE,280845476,6,Spotify
Machine Gun Kelly,Bad Things (with Camila Cabello),bloom,album,0.697,0.691,-4.757,0.146,0.214,0,0.185,0.305,137.853,3.988216667,"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)",MGKVEVO,449712619,3621125,110107,TRUE,TRUE,615784555,4,Spotify
Machine Gun Kelly,make up sex (feat. blackbear),mainstream sellout,album,0.665,0.678,-4.122,0.0315,0.00156,0,0.474,0.682,131.986,2.042833333,"Machine Gun Kelly, blackbear - make up sex ft. blackbear (Official Music Video)",MGKVEVO,15391210,182210,7137,TRUE,TRUE,67878913,1,Spotify
Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,album,0.721,0.632,-6.695,0.0358,0.0693,0,0.291,0.296,92.057,2.414333333,"The Kid LAROI - F*CK YOU, GOODBYE (Lyrics) (feat. Machine Gun Kelly)",Vibe Music,35856519,335937,3392,TRUE,TRUE,212221697,2,Spotify
Machine Gun Kelly,ay! (feat. Lil Wayne),mainstream sellout,album,0.742,0.617,-6.689,0.0345,0.05,5.92E-05,0.0711,0.491,147.002,2.0698,Machine Gun Kelly & Lil Wayne - ay! (Official Music Video),MGKVEVO,19671018,273280,13598,TRUE,TRUE,62736773,9,Spotify
Nicky Jam,X,Intimo,album,0.594,0.749,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2.8809,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,NickyJamTV,2133459242,9883068,262847,TRUE,TRUE,865695837,2,Youtube
Nicky Jam,El Perdï¿½ï¿½ï¿½ï¿½ï¿½ï¿½n (with E,Fï¿½ï¿,album,0.628,0.69,-5.83,0.0511,0.443,0,0.113,0.66,179.908,3.431783333,21. El Perdï¿½ï¿½ï¿½ï¿½ï¿½ï¿½n - Nicky Jam y Enrique Iglesias  [Official Mu,NickyJamTV,1381668642,4089045,96876,TRUE,TRUE,765561212,6,Youtube
Nicky Jam,Bella y Sensual,Golden,album,0.635,0.713,-6.909,0.0937,0.228,0,0.0506,0.749,179.864,3.411683333,"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)",RomeoSantosVEVO,736730327,2634233,56053,TRUE,TRUE,418186764,14,Youtube
Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",single,0.627,0.849,-3.167,0.153,0.0913,0,0.145,0.818,89.907,2.634783333,Nicky Jam - BZRP (Music Sessions #41),TV Rajuela Producciones,592005,6740,96,FALSE,FALSE,185931694,6,Spotify
Nicky Jam,Cuaderno,Climaxxx,album,0.681,0.648,-5.021,0.38,0.523,0,0.104,0.688,172.02,4.775116667,"Dalex - Cuaderno ft. Nicky Jam, Justin Quiles, Sech, Lenny Tavï¿½ï¿½ï¿½ï¿½ï¿½ï¿½rez, Rafa Pabï¿½ï¿½ï¿½",Dalex,321420163,1811446,31069,TRUE,TRUE,350576786,6,Spotify
Nicky Jam,En La Cama (feat. Daddy Yankee),Exitos,album,0.855,0.912,-4.832,0.145,0.183,0,0.122,0.885,104.072,2.61705,Nicky Jam Ft. Daddy Yankee - En La Cama (Official Video),Anakin ent,115543124,748538,14194,TRUE,TRUE,136025763,7,Spotify
Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,0.76,0.803,-2.867,0.0306,0.531,0,0.0555,0.922,136.945,3.7179,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",PrinceRoyceVEVO,61711565,435031,5375,TRUE,TRUE,37382738,14,Youtube
Nicky Jam,Hasta el Amanecer,Fï¿½ï¿,album,0.832,0.608,-6.042,0.0385,0.282,0,0.0761,0.589,94.013,3.311783333,22. Hasta el Amanecer - Nicky Jam | Video Oficial,NickyJamTV,1546036758,4733493,168819,TRUE,TRUE,479847676,8,Youtube
Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,0.591,0.785,-7.768,0.161,0.161,0,0.126,0.785,106.002,3.625783333,Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706293,557112,17598,FALSE,FALSE,89466323,6,Spotify
Nicky Jam,Donde Estan las Gatas,Gargolas 3,album,0.827,0.788,-11.937,0.0831,0.246,0,0.0764,0.815,109.933,2.833416667,Los cangris - Donde estan las gatas ( Daddy Yankee FT. Nicky JAM ) Video Oficial - El ganador,DeeJay Morena,162725,2340,62,FALSE,FALSE,126333112,10,Spotify
The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,0.557,0.54,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,3.09555,The Beatles - Here Comes The Sun (2019 Mix),TheBeatlesVEVO,114971785,1126554,32910,TRUE,TRUE,942898131,3,Spotify
